BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
7a:69:6c:07:96:78,-93,2,HUST_WIRELESS,27
e8:4e:06:2d:cc:54,-71,2,长按电源键即可连入,27
2a:69:6c:07:9e:43,-90,2,HUST_WIRELESS,27
fa:69:6c:07:96:e0,-93,2,HUST_WIRELESS,27
0e:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS_AUTO,27
60:0b:03:0e:29:b1,-83,2,HUST_WIRELESS_AUTO,27
60:0b:03:09:08:31,-84,2,HUST_WIRELESS_AUTO,27
02:87:33:09:3d:2c,-87,2,Breeze,27
20:dc:e6:8a:d1:a2,-89,2,WQ-20170217BIDU_Network,27
2a:69:6c:05:c5:23,-76,2,HUST_WIRELESS,27
d4:ee:07:50:f1:3c,-78,2,HiWiFi_50F13C,27
06:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS,28
14:75:90:a5:bd:60,-69,2,hustac517,28
4a:69:6c:07:a1:e7,-47,2,HUST_WIRELESS_AUTO,28
4c:e6:76:c9:fc:00,-67,2,HongboJiangOffice,28
7c:d1:c3:76:79:fa,-76,2,ADESKTOP-ELSA6EU,28
d8:eb:97:23:da:5b,-80,2,dri,28
4a:69:6c:07:a1:e5,-48,2,HUST_WIRELESS,28
06:69:6c:0a:bf:be,-69,2,HUST_WIRELESS,28
0e:69:6c:0a:bf:be,-71,2,HUST_WIRELESS_AUTO,28
60:67:20:ac:b3:51,-75,2,SWIFI,28
00:0f:e2:db:25:20,-77,2,ChinaNet,28
6a:69:6c:05:c3:09,-80,2,HUST_WIRELESS_AUTO,28
d4:ee:07:50:f1:3c,-83,2,HiWiFi_50F13C,28
20:16:d8:c3:00:a5,-90,2,hzx,28
e8:4e:06:2d:cc:54,-69,2,长按电源键即可连入,28
70:77:81:86:b3:d6,-81,2,HP-Print-d6-LaserJet Pro M202dw,28
64:d9:54:66:c5:65,-73,2,Baidu7107,28
6a:69:6c:05:c3:07,-82,2,HUST_WIRELESS,28
0e:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS_AUTO,28
88:25:93:58:06:63,-79,2,TP-LINK_580663,28
0e:69:6c:0a:bf:02,-89,2,HUST_WIRELESS_AUTO,28
06:69:6c:0a:bf:02,-88,2,HUST_WIRELESS,28
b0:d5:9d:92:64:90,-87,2,315,28
2a:69:6c:07:9e:43,-90,2,HUST_WIRELESS,28
2a:69:6c:07:9e:45,-89,2,HUST_WIRELESS_AUTO,28
7a:69:6c:07:96:78,-93,2,HUST_WIRELESS,28
ea:69:6c:07:92:4f,-90,2,HUST_WIRELESS,28
fa:69:6c:07:96:e2,-89,2,HUST_WIRELESS_AUTO,28
4a:69:6c:07:85:75,-89,2,HUST_WIRELESS,28
fa:69:6c:07:96:e0,-89,2,HUST_WIRELESS,28
60:0b:03:09:08:31,-83,2,HUST_WIRELESS_AUTO,28
0e:69:6c:0a:bd:1a,-85,2,HUST_WIRELESS_AUTO,28
02:87:33:09:3d:2c,-90,2,Breeze,28
da:69:6c:07:8e:90,-93,2,HUST_WIRELESS_AUTO,28
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,28
60:0b:03:0e:2b:b1,-86,2,HUST_WIRELESS_AUTO,28
06:69:6c:0b:1f:1e,-62,2,HUST_WIRELESS,29
14:75:90:a5:bd:60,-73,2,hustac517,29
4a:69:6c:07:a1:e7,-55,2,HUST_WIRELESS_AUTO,29
4c:e6:76:c9:fc:00,-73,2,HongboJiangOffice,29
2a:69:6c:05:c5:25,-74,2,HUST_WIRELESS_AUTO,29
7c:d1:c3:76:79:fa,-76,2,ADESKTOP-ELSA6EU,29
d8:eb:97:23:da:5b,-85,2,dri,29
4a:69:6c:07:a1:e5,-55,2,HUST_WIRELESS,29
0e:69:6c:0b:1f:1e,-62,2,HUST_WIRELESS_AUTO,29
06:69:6c:0a:bf:be,-62,2,HUST_WIRELESS,29
0e:69:6c:0a:bf:be,-62,2,HUST_WIRELESS_AUTO,29
60:67:20:ac:b3:51,-75,2,SWIFI,29
00:0f:e2:db:25:20,-77,2,ChinaNet,29
6a:69:6c:05:c3:09,-73,2,HUST_WIRELESS_AUTO,29
6a:69:6c:05:c3:07,-73,2,HUST_WIRELESS,29
74:25:8a:44:f1:f0,-89,2,HUST_WIRELESS,29
d4:ee:07:50:f1:3c,-80,2,HiWiFi_50F13C,29
7a:69:6c:07:96:78,-90,2,HUST_WIRELESS,29
20:16:d8:c3:00:a5,-85,2,hzx,29
fa:69:6c:07:96:e2,-86,2,HUST_WIRELESS_AUTO,29
08:57:00:93:00:26,-87,2,liuLieBaoWiFi,29
1a:69:6c:07:90:92,-90,2,HUST_WIRELESS,29
0e:69:6c:0a:bd:1a,-85,2,HUST_WIRELESS_AUTO,29
b0:d5:9d:2f:1f:05,-90,2,据说明天下雨,29
2a:69:6c:05:c5:23,-74,2,HUST_WIRELESS,29
06:69:6c:0a:bd:1a,-85,2,HUST_WIRELESS,29
fa:69:6c:07:96:e0,-86,2,HUST_WIRELESS,29
60:0b:03:0e:29:b1,-82,2,HUST_WIRELESS_AUTO,29
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,29
00:87:36:31:8a:51,-85,2,取个啥名字好呢,29
7a:69:6c:07:96:7a,-88,2,HUST_WIRELESS_AUTO,29
5a:69:6c:07:87:e8,-89,2,HUST_WIRELESS_AUTO,29
60:0b:03:0e:29:b0,-82,2,HUST_WIRELESS,29
5a:69:6c:07:87:e6,-89,2,HUST_WIRELESS,29
e8:4e:06:2d:cc:54,-80,2,长按电源键即可连入,29
b0:d5:9d:95:91:2b,-86,2,360WiFi-WJ,29
06:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS,30
14:75:90:a5:bd:60,-75,2,hustac517,30
4a:69:6c:07:a1:e7,-61,2,HUST_WIRELESS_AUTO,30
4c:e6:76:c9:fc:00,-69,2,HongboJiangOffice,30
7c:d1:c3:76:79:fa,-83,2,ADESKTOP-ELSA6EU,30
d8:eb:97:23:da:5b,-80,2,dri,30
4a:69:6c:07:a1:e5,-62,2,HUST_WIRELESS,30
60:67:20:ac:b3:51,-72,2,SWIFI,30
64:d9:54:66:c5:65,-73,2,Baidu7107,30
0e:69:6c:0a:bf:be,-71,2,HUST_WIRELESS_AUTO,30
06:69:6c:0a:bf:be,-70,2,HUST_WIRELESS,30
00:0f:e2:db:25:20,-80,2,ChinaNet,30
6a:69:6c:05:c3:09,-85,2,HUST_WIRELESS_AUTO,30
6a:69:6c:05:c3:07,-84,2,HUST_WIRELESS,30
d4:ee:07:50:f1:3c,-77,2,HiWiFi_50F13C,30
20:16:d8:c3:00:a5,-89,2,hzx,30
0e:69:6c:0b:1f:1e,-65,2,HUST_WIRELESS_AUTO,30
70:77:81:86:b3:d6,-87,2,HP-Print-d6-LaserJet Pro M202dw,30
88:25:93:58:06:63,-78,2,TP-LINK_580663,30
5a:69:6c:07:87:e8,-93,2,HUST_WIRELESS_AUTO,30
00:0f:e2:a1:97:c0,-83,2,ChinaNet,30
e8:4e:06:2d:cc:54,-74,2,长按电源键即可连入,30
60:0b:03:09:08:31,-83,2,HUST_WIRELESS_AUTO,30
aa:69:6c:07:90:fd,-92,2,HUST_WIRELESS_AUTO,30
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,30
2a:69:6c:05:c5:23,-85,2,HUST_WIRELESS,30
ba:69:6c:07:a0:de,-89,2,HUST_WIRELESS_AUTO,30
3a:69:6c:07:83:f4,-91,2,HUST_WIRELESS,30
aa:69:6c:07:90:fb,-93,2,HUST_WIRELESS,30
7a:69:6c:07:a0:78,-93,2,HUST_WIRELESS,30
44:33:4c:20:96:d6,-90,2,DX-DVR96d6,30
ea:69:6c:07:92:41,-91,2,HUST_WIRELESS_AUTO,30
3a:69:6c:07:83:f6,-91,2,HUST_WIRELESS_AUTO,30
b0:d5:9d:92:64:90,-93,2,315,30
4a:69:6c:07:85:77,-93,2,HUST_WIRELESS_AUTO,30
06:69:6c:0b:1f:1e,-60,2,HUST_WIRELESS,31
14:75:90:a5:bd:60,-74,2,hustac517,31
4a:69:6c:07:a1:e7,-51,2,HUST_WIRELESS_AUTO,31
4c:e6:76:c9:fc:00,-73,2,HongboJiangOffice,31
7c:d1:c3:76:79:fa,-80,2,ADESKTOP-ELSA6EU,31
d8:eb:97:23:da:5b,-90,2,dri,31
4a:69:6c:07:a1:e5,-51,2,HUST_WIRELESS,31
d4:ee:07:50:f1:3c,-76,2,HiWiFi_50F13C,31
0e:69:6c:0b:1f:1e,-60,2,HUST_WIRELESS_AUTO,31
70:77:81:86:b3:d6,-79,2,HP-Print-d6-LaserJet Pro M202dw,31
20:16:d8:c3:00:a5,-89,2,hzx,31
06:69:6c:0a:bf:be,-71,2,HUST_WIRELESS,31
60:0b:03:09:08:31,-81,2,HUST_WIRELESS_AUTO,31
2a:69:6c:05:c5:25,-72,2,HUST_WIRELESS_AUTO,31
00:87:36:31:8a:51,-87,2,取个啥名字好呢,31
2a:69:6c:05:c5:23,-72,2,HUST_WIRELESS,31
60:67:20:ac:b3:51,-70,2,SWIFI,31
e8:4e:06:2d:cc:54,-79,2,长按电源键即可连入,31
64:d9:54:66:c5:65,-73,2,Baidu7107,31
6a:69:6c:05:c3:09,-80,2,HUST_WIRELESS_AUTO,31
60:0b:03:09:08:30,-81,2,HUST_WIRELESS,31
7a:69:6c:07:96:7a,-90,2,HUST_WIRELESS_AUTO,31
aa:69:6c:07:91:eb,-93,2,HUST_WIRELESS,31
b0:d5:9d:4f:5f:4b,-91,2,360免费WiFi-4B,31
02:87:33:09:3d:2c,-85,2,Breeze,31
74:25:8a:44:f1:f1,-89,2,HUST_WIRELESS_AUTO,31
28:6c:07:c3:b0:c7,-91,2,xiao,31
00:0f:e2:db:25:20,-74,2,ChinaNet,31
00:0f:e2:a1:97:c0,-85,2,ChinaNet,31
aa:69:6c:07:90:fb,-89,2,HUST_WIRELESS,31
2a:69:6c:07:9e:43,-90,2,HUST_WIRELESS,31
3a:69:6c:07:83:f4,-91,2,HUST_WIRELESS,31
88:25:93:58:06:63,-79,2,TP-LINK_580663,31
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,31
d4:ee:07:09:c7:8e,-90,2,DLINK-ISE,31
74:25:8a:44:f1:f0,-86,2,HUST_WIRELESS,31
06:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS,32
14:75:90:a5:bd:60,-69,2,hustac517,32
4a:69:6c:07:a1:e7,-48,2,HUST_WIRELESS_AUTO,32
4c:e6:76:c9:fc:00,-68,2,HongboJiangOffice,32
7c:d1:c3:76:79:fa,-74,2,ADESKTOP-ELSA6EU,32
d8:eb:97:23:da:5b,-74,2,dri,32
4a:69:6c:07:a1:e5,-48,2,HUST_WIRELESS,32
70:77:81:86:b3:d6,-83,2,HP-Print-d6-LaserJet Pro M202dw,32
20:16:d8:c3:00:a5,-85,2,hzx,32
06:69:6c:0a:bf:be,-68,2,HUST_WIRELESS,32
0e:69:6c:0a:bf:be,-68,2,HUST_WIRELESS_AUTO,32
74:25:8a:44:f1:f1,-85,2,HUST_WIRELESS_AUTO,32
2a:69:6c:05:c5:23,-72,2,HUST_WIRELESS,32
5a:69:6c:07:87:e8,-87,2,HUST_WIRELESS_AUTO,32
2a:69:6c:05:c5:25,-72,2,HUST_WIRELESS_AUTO,32
64:d9:54:66:c5:65,-79,2,Baidu7107,32
4a:69:6c:07:85:77,-80,2,HUST_WIRELESS_AUTO,32
60:0b:03:09:08:31,-77,2,HUST_WIRELESS_AUTO,32
d4:ee:07:50:f1:3c,-74,2,HiWiFi_50F13C,32
74:25:8a:44:f1:f0,-85,2,HUST_WIRELESS,32
e8:4e:06:2d:cc:54,-83,2,长按电源键即可连入,32
60:0b:03:0e:29:b1,-83,2,HUST_WIRELESS_AUTO,32
2a:69:6c:07:9e:43,-88,2,HUST_WIRELESS,32
3a:69:6c:07:99:86,-91,2,HUST_WIRELESS_AUTO,32
fa:69:6c:07:93:22,-91,2,HUST_WIRELESS_AUTO,32
1a:69:6c:07:90:94,-89,2,HUST_WIRELESS_AUTO,32
60:0b:03:0e:29:b0,-83,2,HUST_WIRELESS,32
1a:69:6c:07:90:92,-90,2,HUST_WIRELESS,32
fa:69:6c:07:93:20,-91,2,HUST_WIRELESS,32
2a:69:6c:07:9e:45,-88,2,HUST_WIRELESS_AUTO,32
20:76:93:3a:ae:78,-90,2,HC5761,32
d4:ee:07:45:03:10,-91,2,HIWIFI-ISE,32
b0:d5:9d:92:64:90,-90,2,315,32
4a:69:6c:07:85:75,-76,2,HUST_WIRELESS,32
5a:69:6c:07:87:e6,-87,2,HUST_WIRELESS,32
06:69:6c:0a:bd:1a,-89,2,HUST_WIRELESS,32
06:69:6c:0b:1f:1e,-55,2,HUST_WIRELESS,33
14:75:90:a5:bd:60,-65,2,hustac517,33
4a:69:6c:07:a1:e7,-53,2,HUST_WIRELESS_AUTO,33
4c:e6:76:c9:fc:00,-67,2,HongboJiangOffice,33
7c:d1:c3:76:79:fa,-82,2,ADESKTOP-ELSA6EU,33
d8:eb:97:23:da:5b,-83,2,dri,33
4a:69:6c:07:a1:e5,-54,2,HUST_WIRELESS,33
20:16:d8:c3:00:a5,-85,2,hzx,33
0e:69:6c:0b:1f:1e,-55,2,HUST_WIRELESS_AUTO,33
0e:69:6c:0a:bf:be,-71,2,HUST_WIRELESS_AUTO,33
2a:69:6c:05:c5:23,-80,2,HUST_WIRELESS,33
70:77:81:86:b3:d6,-82,2,HP-Print-d6-LaserJet Pro M202dw,33
d4:ee:07:50:f1:3c,-75,2,HiWiFi_50F13C,33
00:0f:e2:db:25:20,-81,2,ChinaNet,33
60:0b:03:09:08:31,-82,2,HUST_WIRELESS_AUTO,33
64:d9:54:66:c5:65,-77,2,Baidu7107,33
00:0f:e2:a1:97:c0,-86,2,ChinaNet,33
60:0b:03:09:08:30,-83,2,HUST_WIRELESS,33
20:dc:e6:8a:d1:a2,-87,2,WQ-20170217BIDU_Network,33
12:08:b1:d4:37:6d,-86,2,Taylor Hye,33
06:69:6c:0a:bf:be,-71,2,HUST_WIRELESS,33
e8:4e:06:2d:cc:54,-77,2,长按电源键即可连入,33
88:25:93:58:06:63,-78,2,TP-LINK_580663,33
80:81:00:94:58:88,-91,2,wwws-office-2.4G,33
2a:69:6c:05:c5:25,-74,2,HUST_WIRELESS_AUTO,33
5a:69:6c:07:87:e8,-90,2,HUST_WIRELESS_AUTO,33
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,33
6a:69:6c:05:c3:09,-82,2,HUST_WIRELESS_AUTO,33
02:87:33:09:3d:2c,-92,2,Breeze,33
60:0b:03:0e:2b:b0,-79,2,HUST_WIRELESS,33
2a:69:6c:07:9e:43,-89,2,HUST_WIRELESS,33
2a:69:6c:07:9e:45,-79,2,HUST_WIRELESS_AUTO,33
ea:69:6c:07:92:41,-86,2,HUST_WIRELESS_AUTO,33
4a:69:6c:07:85:75,-86,2,HUST_WIRELESS,33
60:0b:03:0e:2b:b1,-81,2,HUST_WIRELESS_AUTO,33
06:69:6c:0b:1f:1e,-58,2,HUST_WIRELESS,34
14:75:90:a5:bd:60,-80,2,hustac517,34
4a:69:6c:07:a1:e7,-52,2,HUST_WIRELESS_AUTO,34
4c:e6:76:c9:fc:00,-71,2,HongboJiangOffice,34
7c:d1:c3:76:79:fa,-78,2,ADESKTOP-ELSA6EU,34
d8:eb:97:23:da:5b,-83,2,dri,34
4a:69:6c:07:a1:e5,-53,2,HUST_WIRELESS,34
06:69:6c:0a:bf:be,-69,2,HUST_WIRELESS,34
e8:4e:06:2d:cc:54,-73,2,长按电源键即可连入,34
20:dc:e6:8a:d1:a2,-84,2,WQ-20170217BIDU_Network,34
20:16:d8:c3:00:a5,-85,2,hzx,34
60:67:20:ac:b3:51,-74,2,SWIFI,34
00:0f:e2:db:25:20,-78,2,ChinaNet,34
88:25:93:58:06:63,-85,2,TP-LINK_580663,34
fa:69:6c:07:96:e0,-93,2,HUST_WIRELESS,34
0e:69:6c:0b:1f:1e,-58,2,HUST_WIRELESS_AUTO,34
0e:69:6c:0a:bf:be,-68,2,HUST_WIRELESS_AUTO,34
00:0f:e2:a1:97:c0,-82,2,ChinaNet,34
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,34
d4:ee:07:50:f1:3c,-72,2,HiWiFi_50F13C,34
08:57:00:93:00:26,-87,2,liuLieBaoWiFi,34
ea:69:6c:07:90:11,-93,2,HUST_WIRELESS_AUTO,34
aa:69:6c:07:90:fb,-90,2,HUST_WIRELESS,34
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,34
74:25:8a:44:f1:f0,-87,2,HUST_WIRELESS,34
38:22:d6:8c:77:31,-85,2,HUST_WIRELESS_AUTO,34
d4:ee:07:09:c7:8e,-91,2,DLINK-ISE,34
fa:69:6c:07:96:e2,-89,2,HUST_WIRELESS_AUTO,34
6a:69:6c:05:c3:07,-79,2,HUST_WIRELESS,34
4a:69:6c:07:85:75,-81,2,HUST_WIRELESS,34
ea:69:6c:07:90:1f,-91,2,HUST_WIRELESS,34
6a:69:6c:05:c3:09,-78,2,HUST_WIRELESS_AUTO,34
0e:69:6c:0a:bf:7a,-88,2,HUST_WIRELESS_AUTO,34
74:25:8a:44:f1:f1,-89,2,HUST_WIRELESS_AUTO,34
00:0f:e2:db:26:20,-79,2,ChinaNet,34
2a:69:6c:05:c5:25,-82,2,HUST_WIRELESS_AUTO,34
06:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS,35
14:75:90:a5:bd:60,-72,2,hustac517,35
4a:69:6c:07:a1:e7,-60,2,HUST_WIRELESS_AUTO,35
4c:e6:76:c9:fc:00,-69,2,HongboJiangOffice,35
d8:eb:97:23:da:5b,-92,2,dri,35
4a:69:6c:07:a1:e5,-60,2,HUST_WIRELESS,35
20:16:d8:c3:00:a5,-82,2,hzx,35
0e:69:6c:0b:1f:1e,-62,2,HUST_WIRELESS_AUTO,35
2a:69:6c:05:c5:23,-86,2,HUST_WIRELESS,35
d4:ee:07:50:f1:3c,-73,2,HiWiFi_50F13C,35
60:67:20:ac:b3:51,-75,2,SWIFI,35
e8:4e:06:2d:cc:54,-74,2,长按电源键即可连入,35
6a:69:6c:05:c3:09,-85,2,HUST_WIRELESS_AUTO,35
88:25:93:58:06:63,-88,2,TP-LINK_580663,35
7c:d1:c3:76:79:fa,-81,2,ADESKTOP-ELSA6EU,35
06:69:6c:0a:bf:be,-77,2,HUST_WIRELESS,35
70:77:81:86:b3:d6,-78,2,HP-Print-d6-LaserJet Pro M202dw,35
6a:69:6c:05:c3:07,-85,2,HUST_WIRELESS,35
60:0b:03:0e:2b:b1,-85,2,HUST_WIRELESS_AUTO,35
60:0b:03:09:08:31,-82,2,HUST_WIRELESS_AUTO,35
60:0b:03:09:08:30,-83,2,HUST_WIRELESS,35
64:d9:54:66:c5:65,-77,2,Baidu7107,35
ea:69:6c:07:92:41,-87,2,HUST_WIRELESS_AUTO,35
0e:69:6c:0a:bf:be,-76,2,HUST_WIRELESS_AUTO,35
74:25:8a:44:f1:f1,-89,2,HUST_WIRELESS_AUTO,35
02:87:33:09:3d:2c,-90,2,Breeze,35
ba:69:6c:07:a0:de,-90,2,HUST_WIRELESS_AUTO,35
fa:69:6c:07:96:e2,-93,2,HUST_WIRELESS_AUTO,35
00:0f:e2:a1:97:c0,-81,2,ChinaNet,35
2a:69:6c:07:9e:43,-85,2,HUST_WIRELESS,35
04:f0:1a:88:78:00,-90,2,EZAGOO_ZHGJ,35
fa:69:6c:07:96:e0,-91,2,HUST_WIRELESS,35
ba:69:6c:07:a0:dc,-91,2,HUST_WIRELESS,35
12:08:b1:d4:37:6d,-84,2,Taylor Hye,35
1a:69:6c:07:90:94,-92,2,HUST_WIRELESS_AUTO,35
08:57:00:93:00:26,-93,2,liuLieBaoWiFi,35
06:69:6c:0b:1f:1e,-58,2,HUST_WIRELESS,36
14:75:90:a5:bd:60,-68,2,hustac517,36
4a:69:6c:07:a1:e7,-62,2,HUST_WIRELESS_AUTO,36
4c:e6:76:c9:fc:00,-68,2,HongboJiangOffice,36
d8:eb:97:23:da:5b,-87,2,dri,36
4a:69:6c:07:a1:e5,-62,2,HUST_WIRELESS,36
20:16:d8:c3:00:a5,-84,2,hzx,36
2a:69:6c:05:c5:23,-83,2,HUST_WIRELESS,36
d4:ee:07:50:f1:3c,-76,2,HiWiFi_50F13C,36
60:67:20:ac:b3:51,-62,2,SWIFI,36
70:77:81:86:b3:d6,-78,2,HP-Print-d6-LaserJet Pro M202dw,36
00:87:36:31:8a:51,-78,2,取个啥名字好呢,36
6a:69:6c:05:c3:09,-82,2,HUST_WIRELESS_AUTO,36
6a:69:6c:05:c3:07,-81,2,HUST_WIRELESS,36
ba:69:6c:07:a0:dc,-91,2,HUST_WIRELESS,36
20:dc:e6:8a:d1:a2,-86,2,WQ-20170217BIDU_Network,36
0e:69:6c:0a:bf:be,-71,2,HUST_WIRELESS_AUTO,36
06:69:6c:0a:bf:be,-71,2,HUST_WIRELESS,36
60:0b:03:0e:2b:b0,-84,2,HUST_WIRELESS,36
e8:4e:06:2d:cc:54,-72,2,长按电源键即可连入,36
60:0b:03:09:08:31,-85,2,HUST_WIRELESS_AUTO,36
60:0b:03:0e:29:b1,-86,2,HUST_WIRELESS_AUTO,36
5a:69:6c:07:87:e8,-91,2,HUST_WIRELESS_AUTO,36
1a:69:6c:07:90:94,-93,2,HUST_WIRELESS_AUTO,36
5a:69:6c:07:87:e6,-93,2,HUST_WIRELESS,36
7c:d1:c3:76:79:fa,-86,2,ADESKTOP-ELSA6EU,36
74:25:8a:44:f1:f1,-90,2,HUST_WIRELESS_AUTO,36
00:0f:e2:db:25:20,-84,2,ChinaNet,36
74:25:8a:44:f1:f0,-89,2,HUST_WIRELESS,36
02:87:33:09:3d:2c,-85,2,Breeze,36
48:3c:0c:eb:e4:6c,-89,2,lion,36
ea:69:6c:07:92:41,-89,2,HUST_WIRELESS_AUTO,36
fa:69:6c:07:96:e2,-90,2,HUST_WIRELESS_AUTO,36
b0:d5:9d:92:64:90,-95,2,315,36
00:0f:e2:a1:97:c0,-79,2,ChinaNet,36
60:0b:03:09:08:30,-86,2,HUST_WIRELESS,36
06:69:6c:0b:1f:1e,-60,2,HUST_WIRELESS,37
14:75:90:a5:bd:60,-73,2,hustac517,37
4a:69:6c:07:a1:e7,-51,2,HUST_WIRELESS_AUTO,37
4c:e6:76:c9:fc:00,-71,2,HongboJiangOffice,37
d8:eb:97:23:da:5b,-83,2,dri,37
4a:69:6c:07:a1:e5,-50,2,HUST_WIRELESS,37
20:16:d8:c3:00:a5,-82,2,hzx,37
d4:ee:07:50:f1:3c,-80,2,HiWiFi_50F13C,37
60:67:20:ac:b3:51,-65,2,SWIFI,37
70:77:81:86:b3:d6,-80,2,HP-Print-d6-LaserJet Pro M202dw,37
00:87:36:31:8a:51,-83,2,取个啥名字好呢,37
0e:69:6c:0a:bf:be,-68,2,HUST_WIRELESS_AUTO,37
e8:4e:06:2d:cc:54,-80,2,长按电源键即可连入,37
00:0f:e2:db:25:20,-71,2,ChinaNet,37
7c:d1:c3:76:79:fa,-81,2,ADESKTOP-ELSA6EU,37
60:0b:03:09:08:31,-84,2,HUST_WIRELESS_AUTO,37
